Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,# trades,Taker Buy Base,Taker Buy Quote
2022-12-06 04:00:00,289.45,290.06,288.2,289.62,119226.95,2022-12-06 07:59:59,34493056.9409,63295,57163.15,16538563.9882
2022-12-06 08:00:00,289.63,290.17,287.0,288.73,155873.71,2022-12-06 11:59:59,44973744.6161,81881,73751.41,21280096.9748
2022-12-06 12:00:00,288.72,289.39,287.31,288.77,174171.52,2022-12-06 15:59:59,50266359.4338,84552,82122.8,23703006.9938
2022-12-06 16:00:00,288.78,289.2,286.44,288.49,178901.83,2022-12-06 19:59:59,51488437.265,89673,86281.71,24836734.345
2022-12-06 20:00:00,288.5,290.79,288.19,290.21,139873.67,2022-12-06 23:59:59,40493096.6959,69238,71681.64,20754019.0817
2022-12-07 00:00:00,290.2,291.0,288.17,288.72,129921.81,2022-12-07 03:59:59,37629245.2673,67256,60199.1,17437468.2174
2022-12-07 04:00:00,288.7,289.42,280.0,282.55,344131.33,2022-12-07 07:59:59,98009098.61361,166213,148524.61,42306271.7148
2022-12-07 08:00:00,282.55,284.36,281.02,283.52,243288.89,2022-12-07 11:59:59,68918456.7703,118568,118006.82,33429397.367
2022-12-07 12:00:00,283.52,285.1,282.13,283.35,209754.63,2022-12-07 15:59:59,59501351.3283,100390,102841.06,29176381.8737
2022-12-07 16:00:00,283.36,283.86,282.18,283.48,121226.83,2022-12-07 19:59:59,34304337.9452,67528,58610.08,16585960.9565
2022-12-07 20:00:00,283.48,284.89,282.66,284.02,103362.25,2022-12-07 23:59:59,29343248.9496,54005,49745.58,14122802.8256
2022-12-08 00:00:00,284.01,284.84,282.29,284.09,142371.49,2022-12-08 03:59:59,40372826.3511,70510,68483.2,19421961.5509
2022-12-08 04:00:00,284.09,285.76,282.83,285.43,122868.49,2022-12-08 07:59:59,34915761.07049,64177,61247.49,17409615.82349
2022-12-08 08:00:00,285.43,286.42,282.7,285.09,164394.9,2022-12-08 11:59:59,46810522.3283,82770,80507.81,22928198.8466
2022-12-08 12:00:00,285.1,288.16,284.44,287.3,226847.88,2022-12-08 15:59:59,64897201.8867,114630,119836.22,34289110.0808
2022-12-08 16:00:00,287.3,291.99,287.02,289.91,314261.06,2022-12-08 19:59:59,90959613.27176,142151,160549.87,46479625.97626
2022-12-08 20:00:00,289.92,291.73,288.4,290.34,196961.97,2022-12-08 23:59:59,57077130.9401,89916,103925.15,30123069.7351
2022-12-09 00:00:00,290.34,291.4,288.72,289.37,139947.93,2022-12-09 03:59:59,40580836.6338,74450,72837.39,21121274.6383
2022-12-09 04:00:00,289.37,290.65,289.0,290.31,81795.29,2022-12-09 07:59:59,23710730.0782,50420,40932.34,11866138.9805
2022-12-09 08:00:00,290.31,291.7,289.36,290.72,135459.5,2022-12-09 11:59:59,39366233.8622,67604,68289.72,19848135.3026
2022-12-09 12:00:00,290.73,292.1,286.76,289.88,324315.78,2022-12-09 15:59:59,93867931.9749,143197,160915.9,46583675.315
2022-12-09 16:00:00,289.87,290.1,286.4,287.87,142125.74,2022-12-09 19:59:59,40977389.4598,69347,69074.95,19918124.497
2022-12-09 20:00:00,287.86,287.91,284.5,285.91,160616.3,2022-12-09 23:59:59,45974422.96539,78959,77383.77,22152038.9679
2022-12-10 00:00:00,285.91,287.38,285.78,286.93,79431.58,2022-12-10 03:59:59,22762823.6215,45283,39951.41,11448975.6858
2022-12-10 04:00:00,286.93,287.49,286.33,287.14,52266.71,2022-12-10 07:59:59,14997067.8201,35242,23090.9,6626266.6447
2022-12-10 08:00:00,287.15,287.91,285.63,287.61,75668.31,2022-12-10 11:59:59,21703368.5596,46461,36600.81,10499939.3342
2022-12-10 12:00:00,287.61,289.35,286.91,289.19,94754.04,2022-12-10 15:59:59,27299778.85786,58704,50093.94,14434722.67606
2022-12-10 16:00:00,289.19,289.85,287.46,287.93,78051.07,2022-12-10 19:59:59,22507805.6739,48549,40063.9,11556103.4727
2022-12-10 20:00:00,287.93,288.55,287.42,288.03,56996.31,2022-12-10 23:59:59,16416329.9583,37304,27102.65,7806291.3375
2022-12-11 00:00:00,288.02,290.73,287.45,290.42,114109.75,2022-12-11 03:59:59,33014419.444,58704,61680.72,17846508.2735
2022-12-11 04:00:00,290.42,290.88,289.6,290.28,102177.23,2022-12-11 07:59:59,29658390.2492,51986,51184.42,14857725.8423
2022-12-11 08:00:00,290.28,290.37,289.6,290.3,66554.0,2022-12-11 11:59:59,19296355.146,39358,35625.77,10329288.7541
2022-12-11 12:00:00,290.3,290.36,288.9,289.6,89423.55,2022-12-11 15:59:59,25895659.1306,45373,40785.38,11810667.8693
2022-12-11 16:00:00,289.61,291.49,288.88,289.89,110967.6,2022-12-11 19:59:59,32182367.6019,59618,58152.83,16866384.5925
2022-12-11 20:00:00,289.88,289.89,283.17,284.38,313328.58,2022-12-11 23:59:59,89676896.20269,139197,142636.31,40817853.0113
2022-12-12 00:00:00,284.39,285.74,281.25,282.7,286192.17,2022-12-12 03:59:59,81212315.40522,120986,137487.25,39014957.3051
2022-12-12 04:00:00,282.71,282.71,280.09,280.96,221499.51,2022-12-12 07:59:59,62346638.5319,97197,104296.45,29360274.0852
2022-12-12 08:00:00,280.96,283.99,280.17,283.72,166530.96,2022-12-12 11:59:59,47000118.8736,81310,84390.29,23818710.0712
2022-12-12 12:00:00,283.72,283.79,271.45,275.95,1695756.74,2022-12-12 15:59:59,468539352.12044,536061,845154.13,233473593.02745
2022-12-12 16:00:00,275.98,277.31,273.01,274.41,345275.62,2022-12-12 19:59:59,95057110.58248,132033,160493.59,44192036.0158
2022-12-12 20:00:00,274.4,277.5,272.95,276.14,373636.51,2022-12-12 23:59:59,103019756.3408,145766,180404.17,49748555.6382
2022-12-13 00:00:00,276.14,277.29,265.5,267.17,731532.64,2022-12-13 03:59:59,198557828.98325,256858,343845.99,93362555.8166
2022-12-13 04:00:00,267.17,269.66,255.34,263.92,2016002.54,2022-12-13 07:59:59,529114292.44677,616223,1002216.81,263082294.85777
2022-12-13 08:00:00,263.92,271.8,262.52,268.79,1733555.8,2022-12-13 11:59:59,462972400.03009,515169,862775.82,230454595.71525
2022-12-13 12:00:00,268.79,282.36,264.01,273.69,2327699.5,2022-12-13 15:59:59,637606412.55334,770988,1172969.63,321320381.85329
2022-12-13 16:00:00,273.7,275.8,266.39,269.33,974742.37,2022-12-13 19:59:59,263871544.99315,302064,478364.4,129512597.2838
2022-12-13 20:00:00,269.32,273.99,268.07,272.34,391064.9,2022-12-13 23:59:59,105951026.87441,147677,203148.64,55045461.79181
2022-12-14 00:00:00,272.34,278.67,271.41,275.67,518644.8,2022-12-14 03:59:59,142526919.66773,189369,266363.93,73220096.16473
2022-12-14 04:00:00,275.67,276.61,273.5,274.54,497868.45,2022-12-14 07:59:59,137021928.12218,151019,240936.45,66317454.063
2022-12-14 08:00:00,274.54,277.07,270.77,273.17,628554.61,2022-12-14 11:59:59,172160283.23061,184716,308739.52,84561114.3524
